pressure_ratio,TIT_K,feasible,fuel_kg_min,air_kg_s,hole_radius_scale,hole_area_mm2,nozzle_radius_mm
1.19,807.9821478095383,False,0.9124054019642832,0.9920064270321457,inf,inf,63.5069799958826
1.19,814.773260651177,False,0.9036988434894566,0.9702842388654505,inf,inf,62.83356126827078
1.19,821.5643734928155,False,0.8955055138326535,0.9496370838588959,inf,inf,62.18841101039156
1.19,828.3554863344542,False,0.8877866068246569,0.9299853318156255,inf,inf,61.56970500565333
1.19,835.1465991760929,False,0.8805070989727245,0.9112570720603587,inf,inf,60.97577695851387
1.19,841.9377120177315,False,0.8736353001823669,0.8933871983323394,inf,inf,60.40510144956036
1.19,848.7288248593702,False,0.867142467007651,0.8763166209398658,inf,inf,59.85627908111052
1.19,855.5199377010088,False,0.8610024685077625,0.8599915859893547,inf,inf,59.328023488522895
1.19,862.3110505426475,False,0.8551914965476204,0.8443630850815904,inf,inf,58.8191499467464
1.19,869.1021633842861,False,0.8496878137960534,0.8293863417480434,inf,inf,58.328565345866224
1.19,875.8932762259248,False,0.8444715338205157,0.815020363230434,inf,inf,57.85525934561825
1.19,882.6843890675634,False,0.839524428608811,0.8012275481014816,inf,inf,57.39829654863949
1.19,889.475501909202,False,0.8348297596085771,0.787973341771815,inf,inf,56.95680955680866
1.19,896.2666147508407,False,0.8303721289996557,0.7752259331979369,inf,inf,56.529992795457495
1.19,903.0577275924793,False,0.8261373484282013,0.7629559871517416,inf,inf,56.117097007209445
1.19,909.848840434118,False,0.8221123228571868,0.7511364072779484,inf,inf,55.71742433143629
1.19,916.6399532757566,False,0.8182849475408914,0.7397421258842688,inf,inf,55.330323897231175
1.19,923.4310661173952,False,0.8146440164256082,0.7287499170085259,inf,inf,54.955187867846995
1.19,930.222178959034,False,0.8111791405253038,0.7181382298084265,inf,inf,54.5914478830379
1.19,937.0132918006725,False,0.807880675027826,0.7078870397406881,inf,inf,54.23857185293683
1.19,943.8044046423112,False,0.8047396540614746,0.6979777153508249,inf,inf,53.89606106321583
1.19,950.5955174839498,False,0.8017477321991225,0.6883928987947465,inf,inf,53.563447556500414
1.19,957.3866303255885,False,0.798897131902181,0.6791163984676656,inf,inf,53.24029175948617
1.19,964.1777431672272,False,0.7961805962123698,0.6701330923314555,inf,inf,52.92618032901243
1.19,970.9688560088657,False,0.7935913460903615,0.6614288407163966,inf,inf,52.620724193672075
1.19,977.7599688505044,False,0.7911230418774433,0.6529904075305228,inf,inf,52.323556770362345
1.19,984.551081692143,False,0.788769748422883,0.644805388945059,inf,inf,52.034332337648415
1.19,991.3421945337817,False,0.7865259034766494,0.6368621487405097,inf,inf,51.752724549937625
1.19,998.1333073754204,False,0.7843862889964711,0.629149759598213,inf,inf,51.47842507832174
1.19,1004.924420217059,False,0.7823460050605486,0.621657949708529,inf,inf,51.211142365549954
1.19,1011.7155330586976,False,0.7804004461140929,0.6143770541418019,inf,inf,50.950600484006685
1.19,1018.5066459003363,False,0.7785452793098299,0.6072979704932592,inf,inf,50.69653808680106
1.19,1025.297758741975,False,0.7767764247303038,0.6004121183695034,inf,inf,50.448707443150596
1.19,1032.0888715836136,False,0.7750900373040717,0.5937114023335853,inf,inf,50.20687355019238
1.19,1038.8799844252521,False,0.7734824902489811,0.5871881779686592,inf,inf,49.970813314186415
1.19,1045.6710972668907,False,0.7719503598942976,0.5808352207579771,inf,inf,49.74031479481524
1.19,1052.4622101085295,False,0.7704904117495639,0.5746456975119226,inf,inf,49.51517650692735
1.19,1059.2533229501682,False,0.7690995877025076,0.5686131401019755,2.27428906722865,4101.710102769063,49.2952067746561
1.19,1066.0444357918068,False,0.7677749942405481,0.562731421286806,2.266410198288201,4073.340043010345,49.08022313333918
1.19,1072.8355486334453,False,0.7665138916019655,0.5569947324385871,2.259973070496727,4050.2344515127065,48.87005177513832
1.19,1079.6266614750841,False,0.7653136837721185,0.5513975629971759,2.2539216839207845,4028.573378736351,48.664527034638816
1.19,1086.4177743167227,False,0.7641719092490366,0.5459346814976603,2.2480903783380985,4007.755039070644,48.46349091108127
1.19,1093.2088871583614,False,0.7630862325102435,0.5406011180322757,2.242413479802018,3987.5397553484054,48.266792624190956
1.19,1100.0,False,0.7620544361195958,0.5353921480216562,2.236856980190639,3967.8027067944513,48.074288200861595
1.209,420.8887158361356,False,,,,,
1.209,427.67982867777425,False,,,,,
1.209,434.47094151941286,False,,,,,
1.209,441.2620543610515,False,,,,,
1.209,448.0531672026902,False,,,,,
1.209,454.8442800443288,False,,,,,
1.209,461.63539288596746,False,,,,,
1.209,468.4265057276061,False,,,,,
1.209,475.21761856924473,False,,,,,
1.209,482.0087314108834,False,,,,,
1.209,488.799844252522,False,,,,,
1.209,495.5909570941607,False,,,,,
1.209,502.38206993579934,False,,,,,
1.209,509.17318277743794,False,,,,,
1.209,515.9642956190767,False,,,,,
1.209,522.7554084607152,False,,,,,
1.209,529.5465213023539,False,,,,,
1.209,536.3376341439925,False,,,,,
1.209,543.1287469856312,False,,,,,
1.209,549.9198598272699,False,,,,,
1.209,556.7109726689084,False,1118.8613341959856,2282.082276871777,inf,inf,3121.3388204415023
1.209,563.5020855105471,False,13.808114754279297,27.52067884715698,inf,inf,341.5937183741673
1.209,570.2931983521858,False,7.169246499593205,13.969818151023889,inf,inf,242.60664742178264
1.209,577.0843111938244,False,4.939667385249815,9.415002392934635,inf,inf,198.58954034597497
1.209,583.8754240354631,False,3.8223693414986855,7.129592972352702,inf,inf,172.35350181908802
1.209,590.6665368771016,False,3.151587733375101,5.755276093491269,inf,inf,154.4745927428224
1.209,597.4576497187403,False,2.704508389351279,4.837456267422031,inf,inf,141.30453303576084
1.209,604.248762560379,False,2.3854199986175573,4.18085660765344,inf,inf,131.0945338618262
1.209,611.0398754020176,False,2.1463947171394375,3.6876895094646263,inf,inf,122.88768198415057
1.209,617.8309882436563,False,1.9607774206754833,3.3035687698237353,inf,inf,116.11051639377828
1.209,624.6221010852948,False,1.8125621948693424,2.995835224029107,inf,inf,110.39569196924748
1.209,631.4132139269336,False,1.691557103545693,2.7436917665638707,inf,inf,105.49557320569788
1.209,638.2043267685722,False,1.5909641385297948,2.533265884946716,inf,inf,101.23633998974674
1.209,644.9954396102108,False,1.5060750772197815,2.35494889740948,inf,inf,97.49191550669208
1.209,651.7865524518495,False,1.4335257756082542,2.2018745259930705,inf,inf,94.16833281474557
1.209,658.5776652934882,False,1.3708485035196214,2.0690055443771045,inf,inf,91.19393497035311
1.209,665.3687781351268,False,1.316192027117917,1.952562669377052,inf,inf,88.5129991315639
1.209,672.1598909767654,False,1.2681404154184113,1.8496548729952755,inf,inf,86.08145503066231
1.209,678.951003818404,False,1.225592203941475,1.7580328378623362,inf,inf,83.86393045933153
1.209,685.7421166600427,False,1.1876776928366486,1.6759202166857048,inf,inf,81.83166355029815
1.209,692.5332295016814,False,1.1537010404973265,1.6018954810648656,inf,inf,79.96099649601997
1.209,699.32434234332,False,1.1230988922749197,1.5348075065068123,inf,inf,78.23226852986612
1.209,706.1154551849586,False,1.0954102860274975,1.473714165500623,inf,inf,76.62898883452414
1.209,712.9065680265974,False,1.0702544042361484,1.4178369300491798,inf,inf,75.13720939337585
1.209,719.6976808682359,False,1.0473138852669879,1.3665268167267355,inf,inf,73.74504306326175
1.209,726.4887937098746,False,1.026322137977085,1.3192385000099276,inf,inf,72.44228873131325
1.209,733.2799065515132,False,1.0070535823464526,1.2755103958532614,inf,inf,71.22013652715059
1.209,740.0710193931518,False,0.9893160578805476,1.2349491684453495,inf,inf,70.07093364002594
1.209,746.8621322347906,False,0.9729448580775301,1.1972175548990474,inf,inf,68.98799654719141
1.209,753.6532450764291,False,0.9577979986277447,1.162024707388931,inf,inf,67.96545916223023
1.209,760.4443579180678,False,0.9437524315927279,1.1291184656202413,inf,inf,66.99814905669898
1.209,767.2354707597065,False,0.9307009920399544,1.0982791239616576,inf,inf,66.08148582197163
1.209,774.026583601345,False,0.9185499169704916,1.0693143664457048,inf,inf,65.21139703950193
1.209,780.8176964429838,False,0.9072168151893505,1.0420551220304521,inf,inf,64.38424836533584
1.209,787.6088092846223,False,0.8966289953111759,1.016352150752516,inf,inf,63.59678501104772
1.209,794.399922126261,False,0.8867220802992973,0.9920732146677244,inf,inf,62.84608248971979
1.209,801.1910349678997,False,0.8774388528426256,0.9691007199303121,inf,inf,62.12950494264896
1.209,807.9821478095383,False,0.8687282879127405,0.947329740923642,inf,inf,61.44466970610706
1.209,814.773260651177,False,0.8605447380318278,0.9266663561030782,inf,inf,60.78941704379137
1.209,821.5643734928155,False,0.8528472438504947,0.907026239634138,inf,inf,60.161784178495836
1.209,828.3554863344542,False,0.8455989481128252,0.8883334640874995,inf,inf,59.55998291997559
1.209,835.1465991760929,False,0.8387665953625361,0.8705194781783737,inf,inf,58.98238031535152
1.209,841.9377120177315,False,0.8323201031040703,0.853522230394042,inf,inf,58.427481851423735
1.209,848.7288248593702,False,0.8262321927897367,0.8372854147755342,inf,inf,57.89391682082234
1.209,855.5199377010088,False,0.8204780711176135,0.8217578194325776,inf,inf,57.38042553043218
1.209,862.3110505426475,False,0.8150351538162126,0.8068927618221017,inf,inf,56.88584808442312
1.209,869.1021633842861,False,0.809882825452072,0.792647597596432,inf,inf,56.40911451808255
1.209,875.8932762259248,False,0.8050022298964975,0.7789832920720988,inf,inf,55.94923609455605
1.209,882.6843890675634,False,0.8003760869813803,0.7658640451940869,inf,inf,55.505297606110474
1.209,889.475501909202,False,0.7959885316035497,0.753256962359316,inf,inf,55.07645054589643
1.209,896.2666147508407,False,0.7918249721356211,0.7411317646844496,inf,inf,54.661907036400514
1.209,903.0577275924793,False,0.7878719654939125,0.7294605333086936,inf,inf,54.2609344175907
1.209,909.848840434118,False,0.7841171066215491,0.7182174831540286,inf,inf,53.87285041181987
1.209,916.6399532757566,False,0.78054893048325,0.707378762255911,inf,inf,53.49701879434862
1.209,923.4310661173952,False,0.7771568249500967,0.6969222733528609,inf,inf,53.13284550827088
1.209,930.222178959034,False,0.7739309531886127,0.6868275149049113,inf,inf,52.77977517102283
1.209,937.0132918006725,False,0.7708621843661985,0.6770754391147552,inf,inf,52.437287926755786
1.209,943.8044046423112,False,0.767942031651775,0.6676483248658003,inf,inf,52.10489660490183
1.209,950.5955174839498,False,0.7651625966312815,0.6585296637788288,inf,inf,51.782144150415846
1.209,957.3866303255885,False,0.7625165193770395,0.6497040578326269,inf,inf,51.46860129558597
1.209,964.1777431672272,False,0.7599969335113641,0.6411571272010228,inf,inf,51.1638644470833
1.209,970.9688560088657,False,0.7575974256914277,0.6328754271354743,inf,inf,50.86755376517965
1.209,977.7599688505044,False,0.755311999016174,0.6248463728731969,inf,inf,50.579311414861266
1.209,984.551081692143,False,0.7531350399195472,0.6170581716803198,inf,inf,50.29879997099459
1.209,991.3421945337817,False,0.7510612881686988,0.6094997612507194,inf,inf,50.02570096179908
1.209,998.1333073754204,False,0.7490858096328463,0.6021607537770943,inf,inf,49.75971353671154
1.209,1004.924420217059,False,0.7472039715288301,0.5950313850934823,inf,inf,49.500553246307625
1.209,1011.7155330586976,False,0.7454114198847227,0.5881024683602771,2.301829047121053,4201.6489830880755,49.24795092334578
1.209,1018.5066459003363,False,0.7437040589930323,0.5813653518247625,2.294662547565341,4175.52693746296,49.00165165519699
1.209,1025.297758741975,False,0.7420780326517151,0.5748118802444385,2.2879952346371466,4151.297579794335,48.761413838998344
1.209,1032.0888715836136,False,0.7405297070141728,0.5684343596074463,2.281593030337855,4128.097993829169,48.52700831179565
1.209,1038.8799844252521,False,0.7390556548896109,0.5622255248255997,2.2753715599800395,4105.615611693453,48.29821754876365
1.209,1045.6710972668907,False,0.7376526413526512,0.5561785101114773,2.2692890183939407,4083.6946211305435,48.07483492331188
1.209,1052.4622101085295,False,0.7363176105367772,0.5502868217827692,2.263321061487647,4062.243614661197,47.856664023533476
1.209,1059.2533229501682,False,0.7350476734994376,0.5445443132645801,2.257452002664932,4041.2031753187057,47.643518020004244
1.209,1066.0444357918068,False,0.7338400970589056,0.5389451620850428,2.251670993453836,4020.5317997169964,47.43521908045639
1.209,1072.8355486334453,False,0.7326922935132957,0.5334838486809577,2.2459701241938936,4000.198890808912,47.231597827284126
1.209,1079.6266614750841,False,0.7316018111615193,0.5281551368492435,2.2403433842010703,3980.180917696533,47.032492834238994
1.209,1086.4177743167227,False,0.7305663255542543,0.5229540556968558,2.2347860500680192,3960.4591542454937,46.83775015902693
1.209,1093.2088871583614,False,0.7295836314101165,0.5178758829566009,2.229294305130173,3941.018270781688,46.647222908825285
1.209,1100.0,False,0.7286516351389317,0.5129161295496868,2.2238649918798417,3921.845416769388,46.46077083603015
1.228,420.8887158361356,False,,,,,
1.228,427.67982867777425,False,,,,,
1.228,434.47094151941286,False,,,,,
1.228,441.2620543610515,False,,,,,
1.228,448.0531672026902,False,,,,,
1.228,454.8442800443288,False,,,,,
1.228,461.63539288596746,False,,,,,
1.228,468.4265057276061,False,,,,,
1.228,475.21761856924473,False,,,,,
1.228,482.0087314108834,False,,,,,
1.228,488.799844252522,False,,,,,
1.228,495.5909570941607,False,,,,,
1.228,502.38206993579934,False,,,,,
1.228,509.17318277743794,False,,,,,
1.228,515.9642956190767,False,,,,,
1.228,522.7554084607152,False,,,,,
1.228,529.5465213023539,False,,,,,
1.228,536.3376341439925,False,,,,,
1.228,543.1287469856312,False,,,,,
1.228,549.9198598272699,False,,,,,
1.228,556.7109726689084,False,,,,,
1.228,563.5020855105471,False,14.865976093844532,29.78820996684568,inf,inf,355.10271362320714
1.228,570.2931983521858,False,7.206676880749708,14.116494524603498,inf,inf,243.54801693740256
1.228,577.0843111938244,False,4.85933059764635,9.309456873536082,inf,inf,197.10676817301365
1.228,583.8754240354631,False,3.721428737703548,6.976211848611125,inf,inf,170.09258787344382
1.228,590.6665368771016,False,3.0501286531242986,5.597414268519504,inf,inf,151.91960750210268
1.228,597.4576497187403,False,2.6075428156965614,4.686506384101321,inf,inf,138.64014055764684
1.228,604.248762560379,False,2.294001479005909,4.039628324403861,inf,inf,128.40187577096555
1.228,611.0398754020176,False,2.0604002711360336,3.556342191966268,inf,inf,120.20533905287387
1.228,617.8309882436563,False,1.8797428911525038,3.181428172135589,inf,inf,113.45747936784882
1.228,624.6221010852948,False,1.7359578312421733,2.8820112890332044,inf,inf,107.78121217750329
1.228,631.4132139269336,False,1.618879839122985,2.637296936795825,inf,inf,102.92379811180624
1.228,638.2043267685722,False,1.5217650505577685,2.4334885414985306,inf,inf,98.7086508321613
1.228,644.9954396102108,False,1.4399632704006757,2.2610719475014442,inf,inf,95.00816955299297
1.228,651.7865524518495,False,1.3701640119481313,2.113273317105785,inf,inf,91.72755024308361
1.228,658.5776652934882,False,1.309946461765999,1.9851386528258956,inf,inf,88.79468996936286
1.228,665.3687781351268,False,1.2574994352139865,1.8729610045336305,inf,inf,86.15364710649617
1.228,672.1598909767654,False,1.2114408474391518,1.773911217886401,inf,inf,83.7602660505648
1.228,678.951003818404,False,1.1706977493357666,1.6857925581576347,inf,inf,81.5791676862062
1.228,685.7421166600427,False,1.1344244785452047,1.6068732923265538,inf,inf,79.58162874235192
1.228,692.5332295016814,False,1.1019455077259959,1.5357697858262582,inf,inf,77.7440555240448
1.228,699.32434234332,False,1.0727147121380316,1.4713631828586116,inf,inf,76.04686465571213
1.228,706.1154551849586,False,1.0462858046442407,1.4127389284182403,inf,inf,74.47364847827744
1.228,712.9065680265974,False,1.0222905222008922,1.3591421453002077,inf,inf,73.0105433148855
1.228,719.6976808682359,False,1.0004222920589942,1.3099442195180273,inf,inf,71.64574478915137
1.228,726.4887937098746,False,0.98042383624145,1.2646174413444782,inf,inf,70.3691313820159
1.228,733.2799065515132,False,0.9620776492651103,1.222715523590302,inf,inf,69.1719687743506
1.228,740.0710193931518,False,0.9451986009965018,1.1838584669426477,inf,inf,68.0466752557795
1.228,746.8621322347906,False,0.9296281311608635,1.1477206811785698,inf,inf,66.98663383372039
1.228,753.6532450764291,False,0.9152296497796679,1.1140215732803507,inf,inf,65.98604044039055
1.228,760.4443579180678,False,0.9018848610679499,1.0825180246763333,inf,inf,65.03978031927016
1.228,767.2354707597065,False,0.889490801491217,1.0529983294868102,inf,inf,64.14332661149118
1.228,774.026583601345,False,0.8779574351951224,1.0252772730655906,inf,inf,63.292656580383316
1.228,780.8176964429838,False,0.867205688163609,0.9991921081443867,inf,inf,62.48418196088595
1.228,787.6088092846223,False,0.8571658304724722,0.9745992431819526,inf,inf,61.71469070398485
1.228,794.399922126261,False,0.8477761367897495,0.9513715000333892,inf,inf,60.981297977482264
1.228,801.1910349678997,False,0.8389817708459579,0.9293958299063326,inf,inf,60.281404734536146
1.228,807.9821478095383,False,0.8307338513695317,0.908571400650761,inf,inf,59.6126625070987
1.228,814.773260651177,False,0.8229886659582394,0.8888079867886756,inf,inf,58.9729433489877
1.228,821.5643734928155,False,0.8157070062554977,0.87002460780038,inf,inf,58.36031406205715
1.228,828.3554863344542,False,0.808853603142024,0.8521483711106561,inf,inf,57.77301400289949
1.228,835.1465991760929,False,0.8023966448190795,0.8351134847397311,inf,inf,57.20943589718688
1.228,841.9377120177315,False,0.7963073639301449,0.8188604112744667,inf,inf,56.66810919195609
1.228,848.7288248593702,False,0.7905596824519315,0.8033351401016144,inf,inf,56.147685558758326
1.228,855.5199377010088,False,0.7851299051402969,0.7884885590479012,inf,inf,55.64692622714708
1.228,862.3110505426475,False,0.7799964539584061,0.774275909931049,inf,inf,55.16469088181033
1.228,869.1021633842861,False,0.7751396372353211,0.7606563152274504,inf,inf,54.699927900514986
1.228,875.8932762259248,False,0.7705414483694195,0.7475923652442062,inf,inf,54.25166574584516
1.228,882.6843890675634,False,0.7661853897578562,0.7350497569561792,inf,inf,53.81900535318937
1.228,889.475501909202,False,0.7620563183396103,0.7229969771143793,inf,inf,53.40111338170797
1.228,896.2666147508407,False,0.7581403097192719,0.7114050234176311,inf,inf,52.997216215169566
1.228,903.0577275924793,False,0.754424538315522,0.7002471585150999,inf,inf,52.606594616300846
1.228,909.848840434118,False,0.7508971713720607,0.689498692413442,inf,inf,52.22857895228002
1.228,916.6399532757566,False,0.7475472749963096,0.6791367895320971,inf,inf,51.86254492076873
1.228,923.4310661173952,False,0.7443647306631295,0.6691402972072518,inf,inf,51.50790971573086
1.228,930.222178959034,False,0.7413401608489335,0.6594895929114788,inf,inf,51.164128580647876
1.228,937.0132918006725,False,0.7384648626523533,0.6501664478468453,inf,inf,50.83069170379309
1.228,943.8044046423112,False,0.7357307484187026,0.6411539048986971,inf,inf,50.50712141624496
1.228,950.5955174839498,False,0.7331302925211868,0.6324361692152616,inf,inf,50.19296965843488
1.228,957.3866303255885,False,0.7306564835668223,0.6239985099136997,inf,inf,49.88781568539833
1.228,964.1777431672272,False,0.7283027813930746,0.6158271716136419,2.337499551847936,4332.880462219808,49.5912639846672
1.228,970.9688560088657,False,0.726063078304174,0.6079092946695038,2.32878460942152,4300.63197550625,49.302942383948555
1.228,977.7599688505044,False,0.7239316640676403,0.6002328431189716,2.321279187928732,4272.955700778175,49.022500328536104
1.228,984.551081692143,False,0.7219031942523114,0.5927865394897734,2.3141868709971596,4246.88485172652,48.74960731079286
1.228,991.3421945337817,False,0.7199726615416877,0.5855598057142615,2.3073410339326172,4221.795711826577,48.483951436130994
1.228,998.1333073754204,False,0.7181353697016333,0.5785427094938611,2.3006725119740863,4197.427875565995,48.22523811172888
1.228,1004.924420217059,False,0.7163869099202462,0.5717259155350932,2.294144739488957,4173.642671191151,47.97318884578836
1.228,1011.7155330586976,False,0.7147231392716898,0.5651006411481821,2.2877355857357906,4150.35542862297,47.727540146522884
1.228,1018.5066459003363,False,0.7131401610849081,0.5586586157590776,2.281430411981961,4127.509562345984,47.488042511260005
1.228,1025.297758741975,False,0.7116343070235264,0.5523920439377967,2.2752188959736865,4105.064705008813,47.25445949709155
1.228,1032.0888715836136,False,0.7102021207056235,0.5462935715915674,2.2690933949405125,4082.9905838703953,47.02656686544012
1.228,1038.8799844252521,False,0.7088403427111614,0.5403562550106933,2.26304802568948,4061.263576039096,46.8041517937087
1.228,1045.6710972668907,False,0.707545896841976,0.5345735324899095,2.257078112694567,4039.8646394764974,46.58701214790811
1.228,1052.4622101085295,False,0.706315877513962,0.5289391982782996,2.2511798394642777,4018.778004540034,46.374955810781415
1.228,1059.2533229501682,False,0.7051475381741443,0.5234473786375857,2.245350018946984,3997.9903112210227,46.1678000605066
1.228,1066.0444357918068,False,0.7040382806468403,0.5180925098121192,2.2395859370315745,3977.4900202634576,45.965370995555595
1.228,1072.8355486334453,False,0.7029856453231366,0.5128693177345658,2.2338852427365836,3957.2669993474087,45.76750300172402
1.228,1079.6266614750841,False,0.7019873021168735,0.5077727993095825,2.228245869229622,3937.31222495906,45.57403825773801
1.228,1086.4177743167227,False,0.7010410421182247,0.502798205133983,2.2226659757932783,3917.6175629176864,45.384826276193934
1.228,1093.2088871583614,False,0.7001447698829852,0.4979410235262292,2.2171439043774304,3898.175603717906,45.19972347689792
1.228,1100.0,False,0.6992964963017504,0.49319696575072314,2.211678146530337,3878.97953690555,45.01859278994323
1.2469999999999999,420.8887158361356,False,,,,,
1.2469999999999999,427.67982867777425,False,,,,,
1.2469999999999999,434.47094151941286,False,,,,,
1.2469999999999999,441.2620543610515,False,,,,,
1.2469999999999999,448.0531672026902,False,,,,,
1.2469999999999999,454.8442800443288,False,,,,,
1.2469999999999999,461.63539288596746,False,,,,,
1.2469999999999999,468.4265057276061,False,,,,,
1.2469999999999999,475.21761856924473,False,,,,,
1.2469999999999999,482.0087314108834,False,,,,,
1.2469999999999999,488.799844252522,False,,,,,
1.2469999999999999,495.5909570941607,False,,,,,
1.2469999999999999,502.38206993579934,False,,,,,
1.2469999999999999,509.17318277743794,False,,,,,
1.2469999999999999,515.9642956190767,False,,,,,
1.2469999999999999,522.7554084607152,False,,,,,
1.2469999999999999,529.5465213023539,False,,,,,
1.2469999999999999,536.3376341439925,False,,,,,
1.2469999999999999,543.1287469856312,False,,,,,
1.2469999999999999,549.9198598272699,False,,,,,
1.2469999999999999,556.7109726689084,False,,,,,
1.2469999999999999,563.5020855105471,False,16.833280223156958,33.910383669036186,inf,inf,378.71684943194055
1.2469999999999999,570.2931983521858,False,7.38423465358085,14.539807412348432,inf,inf,246.93133594753192
1.2469999999999999,577.0843111938244,False,4.840176966521161,9.320111780875859,inf,inf,196.92598636670095
1.2469999999999999,583.8754240354631,False,3.6584002318645803,6.8923273026848415,inf,inf,168.73500134164726
1.2469999999999999,590.6665368771016,False,2.976212989104355,5.488488289821517,inf,inf,150.0725262658057
1.2469999999999999,597.4576497187403,False,2.532380993265414,4.57322770069189,inf,inf,136.56882003051663
1.2469999999999999,604.248762560379,False,2.2207662436636477,3.9290259339046196,inf,inf,126.22681790379036
1.2469999999999999,611.0398754020176,False,1.9901012010542307,3.450812773592842,inf,inf,117.98711189631013
1.2469999999999999,617.8309882436563,False,1.8125888290237906,3.0816177436301713,inf,inf,111.22856201892671
1.2469999999999999,624.6221010852948,False,1.6718508053734444,2.7878716966190678,inf,inf,105.5597201472762
1.2469999999999999,631.4132139269336,False,1.5576102414216366,2.5485097919245234,inf,inf,100.72001860721102
1.2469999999999999,638.2043267685722,False,1.4630925351120923,2.349644893982744,inf,inf,96.52839736426324
1.2469999999999999,644.9954396102108,False,1.3836505662990295,2.181750083948004,inf,inf,92.85460748356401
1.2469999999999999,651.7865524518495,False,1.3159903585822794,2.038071742731225,inf,inf,89.6022373473423
1.2469999999999999,658.5776652934882,False,1.2577119959083594,1.9136887053156777,inf,inf,86.6981920300858
1.2469999999999999,665.3687781351268,False,1.2070255681351914,1.8049301137629812,inf,inf,84.08591317475994
1.2469999999999999,672.1598909767654,False,1.162568943908986,1.7090019525303384,inf,inf,81.72086275903999
1.2469999999999999,678.951003818404,False,1.1232871850227688,1.6237399108475747,inf,inf,79.56742833982892
1.2469999999999999,685.7421166600427,False,1.0883505739521273,1.547441378775287,inf,inf,77.59674953595591
1.2469999999999999,692.5332295016814,False,1.0570975601558383,1.4787485120442896,inf,inf,75.78515823631282
1.2469999999999999,699.32434234332,False,1.0289942137178056,1.4165651275172249,inf,inf,74.11303769604308
1.2469999999999999,706.1154551849586,False,1.0036048705591758,1.3599965352245522,inf,inf,72.56397374197695
1.2469999999999999,712.9065680265974,False,0.9805705237670241,1.3083052458907216,inf,inf,71.12411361920303
1.2469999999999999,719.6976808682359,False,0.9595926767754305,1.2608778725717482,inf,inf,69.78167499769891
1.2469999999999999,726.4887937098746,False,0.9404211128572049,1.217200058944611,inf,inf,68.52656527111498
1.2469999999999999,733.2799065515132,False,0.9228445157868164,1.176837251315963,inf,inf,67.35008301571531
1.2469999999999999,740.0710193931518,False,0.9066831952299855,1.1394197845476453,inf,inf,66.2446814454082
1.2469999999999999,746.8621322347906,False,0.8917833857038701,1.1046311933077235,inf,inf,65.20377920182527
1.2469999999999999,753.6532450764291,False,0.8780127358149973,1.0721989630884756,inf,inf,64.22160767884708
1.2469999999999999,760.4443579180678,False,0.865256707595632,1.0418871467555406,inf,inf,63.29308682834658
1.2469999999999999,767.2354707597065,False,0.8534156786807928,1.0134904218403507,inf,inf,62.41372337514567
1.2469999999999999,774.026583601345,False,0.8424025923102122,0.9868292708561139,inf,inf,61.57952681545546
1.2469999999999999,780.8176964429838,False,0.8321410380207888,0.9617460445535186,inf,inf,60.78693964096305
1.2469999999999999,787.6088092846223,False,0.8225636736696508,0.9381017249567362,inf,inf,60.03277902747706
1.2469999999999999,794.399922126261,False,0.8136109200074908,0.9157732471980735,inf,inf,59.314187827463
1.2469999999999999,801.1910349678997,False,0.8052298744183268,0.8946512707255316,inf,inf,58.62859316238829
1.2469999999999999,807.9821478095383,False,0.7973734020665499,0.8746383142832348,inf,inf,57.9736712610252
1.2469999999999999,814.773260651177,False,0.7899993715444567,0.8556471872085837,inf,inf,57.34731746068255
1.2469999999999999,821.5643734928155,False,0.7830700089093958,0.8375996635189997,inf,inf,56.74762049936719
1.2469999999999999,828.3554863344542,False,0.7765513492558661,0.8204253560350575,inf,inf,56.17284039245784
1.2469999999999999,835.1465991760929,False,0.7704127690636884,0.8040607561815653,inf,inf,55.62138931833843
1.2469999999999999,841.9377120177315,False,0.7646265857750548,0.7884484116918825,inf,inf,55.091815041447354
1.2469999999999999,848.7288248593702,False,0.7591677135894255,0.7735362196390906,inf,inf,54.582786484447
1.2469999999999999,855.5199377010088,False,0.7540133664791069,0.759276816345923,inf,inf,54.09308112817234
1.2469999999999999,862.3110505426475,False,0.7491428010370945,0.7456270490232895,inf,inf,53.62157397218466
1.2469999999999999,869.1021633842861,False,0.7445370930611693,0.7325475166365205,inf,inf,53.16722783281278
1.2469999999999999,875.8932762259248,False,0.7401789428215942,0.7200021696374729,inf,inf,52.72908479155745
1.2469999999999999,882.6843890675634,False,0.7360525048064197,0.7079579599364788,inf,inf,52.30625863628759
1.2469999999999999,889.475501909202,False,0.7321432384288623,0.6963845339035903,inf,inf,51.89792816203532
1.2469999999999999,896.2666147508407,False,0.7284377767466267,0.6852539623478682,inf,inf,51.50333121838472
1.2469999999999999,903.0577275924793,False,0.7249238107081564,0.6745405023771592,inf,inf,51.12175940723672
1.2469999999999999,909.848840434118,False,0.7215899868250493,0.6642203868286792,inf,inf,50.752553348752734
1.2469999999999999,916.6399532757566,False,0.7184258164885592,0.6542716376141874,inf,inf,50.39509844502905
1.2469999999999999,923.4310661173952,False,0.71542159541337,0.644673899867539,inf,inf,50.04882108093432
1.2469999999999999,930.222178959034,False,0.7125683319135347,0.6354082942370365,2.3615202193140603,4422.389312439898,49.713185209883854
1.2469999999999999,937.0132918006725,False,0.7098576829013356,0.6264572850462142,2.3527403316335076,4389.566470837683,49.38768927938661
